prediction,w_ace,winner_name,loser_name,loser_ht,winner_ht,avg_aces_surface,winner_rank,loser_rank,surface
5.213948899031939,3.0,Javier Frana,Jason Stoltenberg,185,185,5.212765957446808,104,25,Clay
5.23273872071602,7.0,Javier Frana,Vincent Spadea,183,185,5.212765957446808,104,60,Clay
5.817234395102448,4.0,Javier Frana,Patrick Baur,188,185,5.911764705882353,163,114,Hard
5.847714378253441,2.0,Javier Frana,Gary Muller,190,185,5.911764705882353,70,112,Hard
5.767976075259055,2.0,Javier Frana,Sandon Stolle,193,185,5.911764705882353,127,83,Hard
5.940279420763877,9.0,Javier Frana,Marcos Ondruska,183,185,5.911764705882353,101,135,Hard
5.641232544734862,8.0,Javier Frana,Justin Gimelstob,196,185,5.911764705882353,89,287,Hard
6.04339692395795,7.0,Javier Frana,Malivai Washington,180,185,5.911764705882353,108,24,Hard
3.073891271769683,8.0,Javier Sanchez,Marc Rosset,201,178,3.3333333333333335,55,31,Carpet
2.365299988289265,4.0,Javier Sanchez,Claudio Pistolesi,180,178,2.3013698630136985,62,119,Clay
2.3124507505408514,2.0,Javier Sanchez,Dimitri Poliakov,183,178,2.3013698630136985,62,117,Clay
2.258158504550065,3.0,Javier Sanchez,Guy Forget,190,178,2.3013698630136985,37,7,Clay
2.286050915983058,2.0,Javier Sanchez,Andrei Chesnokov,188,178,2.3013698630136985,31,32,Clay
2.4230281376241978,4.0,Javier Sanchez,Marcelo Filippini,178,178,2.3013698630136985,74,57,Clay
2.209585849248282,0.0,Javier Sanchez,Patrick Baur,188,178,2.3013698630136985,30,190,Clay
2.3575343349371476,2.0,Javier Sanchez,Slava Dosedel,183,178,2.3013698630136985,34,65,Clay
2.203022877060027,0.0,Javier Sanchez,Andrei Medvedev,193,178,2.3013698630136985,34,14,Clay
2.4418773636444353,1.0,Javier Sanchez,Marcelo Filippini,178,178,2.3013698630136985,59,40,Clay
2.307878333698029,4.0,Javier Sanchez,Adrian Voinea,185,178,2.3013698630136985,39,86,Clay
2.271692954583588,4.0,Javier Sanchez,Frederic Fontang,183,178,2.3013698630136985,38,235,Clay
2.3878202958786208,1.0,Javier Sanchez,Marzio Martelli,180,178,2.3013698630136985,39,106,Clay
2.989769351396106,0.0,Javier Sanchez,Mats Wilander,183,178,3.1343283582089554,36,562,Hard
2.9666381307985934,4.0,Javier Sanchez,Ofer Sela,188,178,3.1343283582089554,33,430,Hard
2.990028979903741,2.0,Javier Sanchez,Sandon Stolle,193,178,3.1343283582089554,59,161,Hard
3.149205392474096,1.0,Javier Sanchez,Hendrik Dreekmann,188,178,3.1343283582089554,38,49,Hard
3.1243396534473837,1.0,Javier Sanchez,Grant Stafford,188,178,3.1343283582089554,56,74,Hard
3.812133667814437,4.0,Jaymon Crabb,Andrew Ilie,180,183,4.0,206,525,Hard
4.381230130725554,3.0,Jean Francois Bachelot,Dinu Pescariu,185,183,4.5,233,85,Carpet
2.491122170032371,1.0,Jean Philippe Fleurian,Kenneth Carlsen,190,185,2.625,98,118,Carpet
3.12054767899303,6.0,Jean Philippe Fleurian,Horacio De La Pena,180,185,3.0714285714285716,115,83,Clay
3.058761163763655,0.0,Jean Philippe Fleurian,Roberto Carretero,178,185,3.0714285714285716,74,342,Clay
3.03838902911405,5.0,Jean Philippe Fleurian,Tomas Nydahl,185,185,3.0714285714285716,73,128,Clay
2.8208916467173752,2.0,Jean Philippe Fleurian,Brett Steven,185,185,2.857142857142857,77,212,Hard
3.081655527882983,7.0,Jean Philippe Fleurian,Renzo Furlan,175,185,2.857142857142857,53,80,Hard
2.8020323862671637,4.0,Jean Philippe Fleurian,Stefan Edberg,188,185,2.857142857142857,153,31,Hard
2.8611825212394244,3.0,Jean Philippe Fleurian,Johan Van Herck,185,185,2.857142857142857,110,82,Hard
1.7551575276707077,1.0,Jean Rene Lisnard,Emilio Benfele Alvarez,183,173,1.8333333333333333,160,152,Clay
1.6982349394709815,1.0,Jean Rene Lisnard,Julian Knowle,188,173,1.8333333333333333,96,177,Clay
8.705086016560042,10.0,Jeff Morrison,Andrew Ilie,180,185,8.666666666666666,98,176,Grass
10.344022428701276,9.0,Jeff Morrison,Wayne Ferreira,185,185,10.291666666666666,107,28,Hard
10.333293568211296,12.0,Jeff Morrison,Julien Benneteau,185,185,10.291666666666666,91,73,Hard
10.382852970667743,13.0,Jeff Morrison,Jurgen Melzer,183,185,10.291666666666666,91,45,Hard
10.118376027273392,15.0,Jeff Morrison,Joachim Johansson,198,185,10.291666666666666,108,11,Hard
12.877123946514313,10.0,Jeff Salzenstein,Glenn Weiner,188,185,13.25,461,295,Hard
13.178475232141412,9.0,Jeff Salzenstein,Ivo Heuberger,188,185,13.25,122,166,Hard
13.34127893241913,20.0,Jeff Salzenstein,Paul Goldstein,178,185,13.25,163,141,Hard
5.548696598278269,3.0,Jeff Tarango,Jaime Oncins,196,180,5.724137931034483,65,43,Carpet
4.061976166284439,1.0,Jeff Tarango,Derrick Rostagno,185,180,4.068181818181818,108,24,Clay
4.171522585160476,2.0,Jeff Tarango,Diego Perez,178,180,4.068181818181818,69,113,Clay
4.139996649245305,0.0,Jeff Tarango,Alex Corretja,180,180,4.068181818181818,76,94,Clay
4.047945558319927,4.0,Jeff Tarango,Marco Meneschincheri,180,180,4.068181818181818,93,258,Clay
4.155979892827884,5.0,Jeff Tarango,Malivai Washington,180,180,4.068181818181818,88,44,Clay
4.227372587133692,5.0,Jeff Tarango,Fabrice Santoro,178,180,4.068181818181818,50,26,Clay
4.165956921111068,8.0,Jeff Tarango,Tomas Zib,178,180,4.068181818181818,79,110,Clay
4.240296024795737,3.0,Jeff Tarango,Juan Antonio Marin,175,180,4.068181818181818,79,68,Clay
3.9467772557291907,5.0,Jeff Tarango,Sergi Bruguera,188,180,4.068181818181818,64,213,Clay
4.964671212773764,11.0,Jeff Tarango,Sebastien Grosjean,175,180,4.75,60,28,Grass
4.313359098048509,4.0,Jeff Tarango,Amos Mansdorf,175,180,4.067796610169491,63,25,Hard
3.9239795770451673,3.0,Jeff Tarango,Stephane Simian,193,180,4.067796610169491,63,161,Hard
4.046907045869342,4.0,Jeff Tarango,Petr Korda,190,180,4.067796610169491,71,8,Hard
4.024499409540806,7.0,Jeff Tarango,Nicklas Kulti,190,180,4.067796610169491,73,51,Hard
4.03594644216912,13.0,Jeff Tarango,Peter Lundgren,185,180,4.067796610169491,69,217,Hard
3.916771569776545,3.0,Jeff Tarango,Neil Borwick,193,180,4.067796610169491,67,170,Hard
3.7378563515181398,2.0,Jeff Tarango,Suwandi Suwandi,178,180,4.067796610169491,61,1096,Hard
4.055697992021019,7.0,Jeff Tarango,Jonathan Stark,188,180,4.067796610169491,88,39,Hard
4.064456529939298,3.0,Jeff Tarango,Shuzo Matsuoka,185,180,4.067796610169491,100,114,Hard
4.207670194977908,8.0,Jeff Tarango,Paul Kilderry,175,180,4.067796610169491,73,227,Hard
4.004651886823765,4.0,Jeff Tarango,Gustavo Kuerten,190,180,4.067796610169491,79,83,Hard
4.117977172953305,6.0,Jeff Tarango,Alex Obrien,185,180,4.067796610169491,60,62,Hard
4.151676201431749,7.0,Jeff Tarango,Brian Macphie,180,180,4.067796610169491,57,181,Hard
4.082495870614964,4.0,Jeff Tarango,Magnus Norman,188,180,4.067796610169491,61,23,Hard
4.084138213834178,6.0,Jeff Tarango,Sergi Bruguera,188,180,4.067796610169491,67,11,Hard
4.348599084750382,6.0,Jeff Tarango,Alberto Berasategui,173,180,4.067796610169491,66,22,Hard
11.414511550129529,12.0,Jens Knippschild,Radomir Vasek,188,190,11.5,123,109,Carpet
7.783357192330485,7.0,Jens Knippschild,Lionel Roux,185,190,7.869565217391305,103,224,Clay
8.08690183303219,12.0,Jens Knippschild,Galo Blanco,173,190,7.869565217391305,81,75,Clay
7.79843395178582,3.0,Jens Knippschild,Chris Woodruff,188,190,7.869565217391305,96,93,Clay
7.416718146629328,8.0,Jens Knippschild,Olivier Delaitre,170,190,7.181818181818182,105,127,Grass
8.982668853138176,21.0,Jens Knippschild,Slava Dosedel,183,190,8.9,100,46,Hard
8.781452326336805,10.0,Jens Knippschild,Wayne Arthurs,190,190,8.9,111,185,Hard
5.5733585442454885,7.0,Jeremy Bates,Alexander Volkov,188,180,5.625,92,44,Carpet
5.592587928621599,3.0,Jeremy Bates,Albert Chang,183,180,5.625,120,148,Carpet
3.8639569175357718,3.0,Jeremy Bates,Daniel Nestor,190,180,4.0,94,142,Grass
3.1166579633731364,0.0,Jeremy Bates,Carl Uwe Steeb,180,180,3.0,114,26,Hard
7.477941228292808,7.0,Jeremy Chardy,Jonas Bjorkman,183,188,7.704225352112676,455,75,Clay
7.756792702381388,9.0,Jeremy Chardy,Frederico Gil,178,188,7.704225352112676,145,134,Clay
7.780312131311721,6.0,Jeremy Chardy,Martin Vassallo Arguello,183,188,7.704225352112676,43,49,Clay
7.813297411224519,8.0,Jeremy Chardy,Eric Prodon,178,188,7.704225352112676,82,109,Clay
7.818181471664577,3.0,Jeremy Chardy,Frederico Gil,178,188,7.704225352112676,82,99,Clay
7.788357382668099,7.0,Jeremy Chardy,Paolo Lorenzi,183,188,7.704225352112676,26,57,Clay
13.788314787282854,20.0,Jeremy Chardy,Paul Henri Mathieu,185,188,13.8,58,183,Grass
13.699136804764585,23.0,Jeremy Chardy,Marinko Matosevic,194,188,13.8,42,58,Grass
10.243370704644619,11.0,Jeremy Chardy,Frederico Gil,178,188,10.076086956521738,80,90,Hard
10.155421410835014,2.0,Jeremy Chardy,Radek Stepanek,185,188,10.076086956521738,73,23,Hard
10.096823971819354,8.0,Jeremy Chardy,Tommy Haas,188,188,10.076086956521738,52,63,Hard
10.117948301316181,9.0,Jeremy Chardy,Jiri Vanek,185,188,10.076086956521738,61,117,Hard
10.128178557418398,10.0,Jeremy Chardy,Jo Wilfried Tsonga,188,188,10.076086956521738,47,6,Hard
10.19955996545917,9.0,Jeremy Chardy,Adrian Mannarino,183,188,10.076086956521738,30,68,Hard
10.003222712884746,8.0,Jeremy Chardy,Sergiy Stakhovsky,193,188,10.076086956521738,36,94,Hard
10.081018215964399,4.0,Jeremy Chardy,Federico Delbonis,190,188,10.076086956521738,29,55,Hard
10.067890294471972,24.0,Jeremy Chardy,Ernests Gulbis,190,188,10.076086956521738,31,79,Hard
6.808466362158018,1.0,Jerome Golmard,Albert Costa,180,188,6.666666666666667,49,16,Carpet
6.692752675373537,9.0,Jerome Golmard,David Prinosil,185,188,6.666666666666667,45,75,Carpet
4.72098310904303,5.0,Jerome Golmard,Bernd Karbacher,185,188,4.903225806451613,330,76,Clay
4.997682975177129,3.0,Jerome Golmard,Francisco Clavet,183,188,4.903225806451613,25,22,Clay
5.027560693738694,5.0,Jerome Golmard,Paul Goldstein,178,188,4.903225806451613,58,97,Clay
6.628093671785373,10.0,Jerome Golmard,Adrian Voinea,185,188,6.575,63,72,Hard
6.616801291077508,4.0,Jerome Golmard,Paradorn Srichaphan,185,188,6.575,61,98,Hard
6.70216456309414,5.0,Jerome Golmard,Francisco Clavet,183,188,6.575,33,37,Hard
6.612164683685414,10.0,Jerome Golmard,Nicolas Lapentti,188,188,6.575,48,16,Hard
6.570693139162504,3.0,Jerome Golmard,Karol Kucera,188,188,6.575,66,75,Hard
6.041337923574962,6.0,Jerome Haehnel,Fernando Gonzalez,183,185,6.0,109,19,Carpet
9.045479835094188,7.0,Jerzy Janowicz,Sam Querrey,198,203,9.2,24,18,Clay
15.36371582855574,7.0,Jerzy Janowicz,Radek Stepanek,185,203,15.272727272727273,22,45,Grass
15.449851428830002,21.0,Jerzy Janowicz,Lleyton Hewitt,180,203,15.272727272727273,25,48,Grass
10.959284489399657,22.0,Jerzy Janowicz,Andy Murray,190,203,10.948717948717949,69,3,Hard
11.133465982266198,6.0,Jerzy Janowicz,Benjamin Becker,178,203,10.948717948717949,74,80,Hard
3.808978147656372,1.0,Jesse Levine,Guillermo Garcia Lopez,188,175,3.85,106,67,Hard
3.9344537185461523,9.0,Jesse Levine,Steve Darcis,178,175,3.85,173,81,Hard
5.1374011891727696,1.0,Jim Courier,Richard Krajicek,196,185,5.2592592592592595,1,27,Carpet
5.432518343682989,7.0,Jim Courier,Jimmy Connors,178,185,5.2592592592592595,1,84,Carpet
5.454008209619245,4.0,Jim Courier,Javier Sanchez,178,185,5.2592592592592595,1,40,Carpet
5.26349427248595,1.0,Jim Courier,Andrei Chesnokov,188,185,5.2592592592592595,14,44,Carpet
5.280507957721629,3.0,Jim Courier,Andrei Chesnokov,188,185,5.2592592592592595,3,25,Carpet
5.43859931051584,3.0,Jim Courier,Javier Sanchez,178,185,5.2592592592592595,25,37,Carpet
5.150796498396923,9.0,Jim Courier,Jan Michael Gambill,190,185,5.2592592592592595,117,53,Carpet
4.51077759255088,0.0,Jim Courier,Stefan Edberg,188,185,4.4868421052631575,9,1,Clay
4.50110508189548,9.0,Jim Courier,Nicklas Kroon,183,185,4.4868421052631575,1,216,Clay
4.366302204652675,0.0,Jim Courier,Richard Krajicek,196,185,4.4868421052631575,2,13,Clay
4.458384352613072,2.0,Jim Courier,Yevgeny Kafelnikov,190,185,4.4868421052631575,4,42,Clay
4.768126066423177,3.0,Jim Courier,Libor Nemecek,168,185,4.4868421052631575,4,216,Clay
4.485481863258364,2.0,Jim Courier,Oscar Martinez,185,185,4.4868421052631575,9,163,Clay
4.561340077917244,9.0,Jim Courier,Dominik Hrbaty,183,185,4.4868421052631575,23,61,Clay
4.257705338484789,5.0,Jim Courier,Marc Rosset,201,185,4.4868421052631575,24,20,Clay
4.572213292620592,2.0,Jim Courier,Marcello Craca,180,185,4.4868421052631575,57,100,Clay
4.296181168273114,4.0,Jim Courier,Justin Gimelstob,196,185,4.4868421052631575,67,63,Clay
7.398983054287384,5.0,Jim Courier,Byron Black,175,185,7.173913043478261,1,109,Grass
5.658720295541376,11.0,Jim Courier,Andre Agassi,180,185,5.460869565217391,26,4,Hard
5.416194364747423,3.0,Jim Courier,Michael Stich,193,185,5.460869565217391,26,23,Hard
5.464760619360604,9.0,Jim Courier,Nicklas Kulti,190,185,5.460869565217391,5,64,Hard
5.734379274586736,4.0,Jim Courier,Jimmy Arias,175,185,5.460869565217391,5,63,Hard
5.7521175326493506,5.0,Jim Courier,Amos Mansdorf,175,185,5.460869565217391,2,31,Hard
5.578284515186134,7.0,Jim Courier,Brad Gilbert,185,185,5.460869565217391,1,21,Hard
5.765030771967639,8.0,Jim Courier,Michael Chang,175,185,5.460869565217391,1,6,Hard
5.601958397310272,7.0,Jim Courier,Thierry Champion,183,185,5.460869565217391,1,46,Hard
5.656761259234709,2.0,Jim Courier,Carl Uwe Steeb,180,185,5.460869565217391,1,44,Hard
5.755262651087522,6.0,Jim Courier,Amos Mansdorf,175,185,5.460869565217391,1,26,Hard
5.643848019916421,5.0,Jim Courier,Jeff Tarango,180,185,5.460869565217391,2,69,Hard
5.439691484424791,9.0,Jim Courier,Goran Ivanisevic,193,185,5.460869565217391,3,8,Hard
5.500489012106485,6.0,Jim Courier,Cedric Pioline,188,185,5.460869565217391,8,60,Hard
5.453334082783126,4.0,Jim Courier,Kenneth Carlsen,190,185,5.460869565217391,15,73,Hard
5.66694267198495,10.0,Jim Courier,Thomas Muster,180,185,5.460869565217391,15,3,Hard
5.447022361297991,5.0,Jim Courier,Michael Tebbutt,190,185,5.460869565217391,8,96,Hard
5.697491795812111,1.0,Jim Courier,Todd Woodbridge,178,185,5.460869565217391,8,24,Hard
5.560449658340848,5.0,Jim Courier,Mikael Tillstrom,185,185,5.460869565217391,9,46,Hard
5.549903335068708,2.0,Jim Courier,Magnus Gustafsson,185,185,5.460869565217391,24,46,Hard
5.452748715316021,4.0,Jim Courier,Radomir Vasek,188,185,5.460869565217391,37,116,Hard
5.2552742239620684,9.0,Jim Courier,Marc Rosset,201,185,5.460869565217391,41,37,Hard
5.612370102709051,10.0,Jim Courier,Mariano Puerta,180,185,5.460869565217391,69,37,Hard
5.539319454709628,5.0,Jim Courier,Wayne Ferreira,185,185,5.460869565217391,46,36,Hard
5.403635375603528,8.0,Jim Courier,Goran Ivanisevic,193,185,5.460869565217391,39,30,Hard
5.2825542718252,10.0,Jim Courier,Peter Wessels,196,185,5.460869565217391,77,113,Hard
5.473224212077325,4.0,Jim Courier,Hernan Gumy,188,185,5.460869565217391,44,64,Hard
6.677291429221635,15.0,Jim Grabb,Jim Courier,185,193,6.6521739130434785,86,22,Carpet
6.673758102450644,3.0,Jim Grabb,Louis Gloria,175,193,6.6521739130434785,192,244,Carpet
10.083803264095017,5.0,Jim Grabb,Paolo Cane,180,193,10.0,75,114,Clay
8.115724799689168,14.0,Jim Grabb,Jan Siemerink,183,193,8.017543859649123,77,45,Hard
8.193536375246968,6.0,Jim Grabb,Andrei Cherkasov,180,193,8.017543859649123,54,29,Hard
7.9147011078127205,10.0,Jim Grabb,Ellis Ferreira,188,193,8.017543859649123,95,247,Hard
7.875714726641205,10.0,Jim Grabb,Jonathan Stark,188,193,8.017543859649123,222,144,Hard
1.8181866726095604,1.0,Jimmy Arias,Rodolphe Gilbert,183,175,1.8,58,103,Clay
1.683312841488458,2.0,Jimmy Arias,Thomas Hogstedt,190,175,1.8,58,122,Clay
1.9888047682011727,3.0,Jimmy Arias,Martin Damm,188,175,2.16,250,117,Hard
2.2980149777345975,8.0,Jimmy Connors,Aaron Krickstein,183,178,2.2903225806451615,174,47,Hard
2.3418697095084484,5.0,Jimmy Connors,Kevin Curren,185,178,2.2903225806451615,46,68,Hard
2.3755482419360567,2.0,Jimmy Connors,Wayne Ferreira,185,178,2.2903225806451615,37,12,Hard
2.260322961195582,1.0,Jimmy Connors,Nicklas Kulti,190,178,2.2903225806451615,33,70,Hard
5.4318540129971185,4.0,Jimmy Wang,Igor Kunitsyn,180,178,5.625,491,62,Grass
4.685962150212717,7.0,Jimmy Wang,Kevin Kim,180,178,4.583333333333333,102,79,Hard
3.8245411684880395,3.0,Jiri Novak,Nicolas Kiefer,183,190,3.7857142857142856,98,32,Carpet
3.5377819089647944,3.0,Jiri Novak,Christian Miniussi,185,190,3.9672131147540983,584,213,Clay
4.0941545847108625,0.0,Jiri Novak,David Rikl,178,190,3.9672131147540983,63,81,Clay
4.173925196575328,5.0,Jiri Novak,Marcelo Rios,175,190,3.9672131147540983,65,25,Clay
4.0330779210286565,1.0,Jiri Novak,Jonas Bjorkman,183,190,3.9672131147540983,32,67,Clay
3.942605708054073,1.0,Jiri Novak,Karol Kucera,188,190,3.9672131147540983,31,70,Clay
3.9699451602533635,6.0,Jiri Novak,Lionel Roux,185,190,3.9672131147540983,52,94,Clay
4.034897389335067,2.0,Jiri Novak,Francisco Clavet,183,190,3.9672131147540983,44,46,Clay
4.002469755505764,2.0,Jiri Novak,Roger Federer,185,190,3.9672131147540983,37,49,Clay
3.774176939390791,2.0,Jiri Novak,Mark Philippoussis,196,190,3.9672131147540983,15,144,Clay
4.109209596280301,4.0,Jiri Novak,Sargis Sargsian,180,190,3.9672131147540983,10,53,Clay
4.196203925251111,0.0,Jiri Novak,Stefan Koubek,175,190,3.9672131147540983,9,60,Clay
5.29298247275006,4.0,Jiri Novak,Stefan Koubek,175,190,5.0588235294117645,10,70,Grass
4.772265973202146,0.0,Jiri Novak,Cecil Mamiit,173,190,4.563758389261745,50,204,Hard
4.6145561299621916,2.0,Jiri Novak,Juan Albert Viloca Puig,185,190,4.563758389261745,57,76,Hard
4.550538369668447,2.0,Jiri Novak,Carlos Moya,190,190,4.563758389261745,67,9,Hard
4.5054767318846904,8.0,Jiri Novak,Goran Ivanisevic,193,190,4.563758389261745,33,40,Hard
4.606908560001539,7.0,Jiri Novak,Cedric Pioline,188,190,4.563758389261745,33,16,Hard
4.504247680535602,5.0,Jiri Novak,Marat Safin,193,190,4.563758389261745,41,31,Hard
4.810383491883818,1.0,Jiri Novak,Alberto Martin,175,190,4.563758389261745,42,64,Hard
4.746070523111412,7.0,Jiri Novak,Alex Corretja,180,190,4.563758389261745,42,12,Hard
4.82958696807845,8.0,Jiri Novak,Byron Black,175,190,4.563758389261745,39,29,Hard
4.508095887191916,2.0,Jiri Novak,Greg Rusedski,193,190,4.563758389261745,39,26,Hard
4.7472620173735605,9.0,Jiri Novak,Alex Corretja,180,190,4.563758389261745,41,11,Hard
4.552329952677464,2.0,Jiri Novak,Jeff Morrison,185,190,4.563758389261745,42,225,Hard
4.691262249056332,4.0,Jiri Novak,Dominik Hrbaty,183,190,4.563758389261745,17,50,Hard
4.613375296047548,4.0,Jiri Novak,Axel Pretzsch,185,190,4.563758389261745,17,136,Hard
4.82255067376638,2.0,Jiri Novak,Stefan Koubek,175,190,4.563758389261745,24,65,Hard
4.757824413123848,2.0,Jiri Novak,Tommy Robredo,180,190,4.563758389261745,10,34,Hard
4.534995150781646,6.0,Jiri Novak,Robert Kendrick,190,190,4.563758389261745,12,120,Hard
4.592857455986191,1.0,Jiri Novak,Magnus Norman,188,190,4.563758389261745,12,75,Hard
5.738180368230961,9.0,Jiri Vanek,Wayne Arthurs,190,185,5.854166666666667,92,102,Clay
5.91920532048465,5.0,Jiri Vanek,Oscar Hernandez,180,185,5.854166666666667,105,80,Clay
5.8735640900048605,2.0,Jiri Vanek,Jurgen Melzer,183,185,5.854166666666667,101,69,Clay
5.497681824588528,15.0,Jiri Vanek,Martin Verkerk,196,185,5.854166666666667,92,374,Clay
9.044580899398106,9.0,Jiri Vanek,Peter Wessels,196,185,9.266666666666667,153,114,Hard
9.29008548389054,8.0,Jiri Vanek,Roko Karanusic,183,185,9.266666666666667,105,158,Hard
7.138113061885607,5.0,Jo Wilfried Tsonga,David Goffin,163,188,6.671875,14,21,Clay
6.822139164336933,11.0,Jo Wilfried Tsonga,Pablo Andujar,180,188,6.671875,15,42,Clay
15.503641698335837,20.0,Jo Wilfried Tsonga,Jurgen Melzer,183,188,15.380952380952381,17,49,Grass
11.042333542064988,1.0,Jo Wilfried Tsonga,Rohan Bopanna,190,188,11.152542372881356,60,252,Hard
10.996709372621304,11.0,Jo Wilfried Tsonga,Victor Hanescu,198,188,11.152542372881356,43,76,Hard
11.176484151557538,7.0,Jo Wilfried Tsonga,Andy Murray,190,188,11.152542372881356,38,9,Hard
11.237094355808281,7.0,Jo Wilfried Tsonga,Novak Djokovic,188,188,11.152542372881356,7,3,Hard
11.235730522672048,20.0,Jo Wilfried Tsonga,Marco Chiudinelli,185,188,11.152542372881356,7,116,Hard
11.30433776084472,11.0,Jo Wilfried Tsonga,Mikhail Youzhny,183,188,11.152542372881356,7,49,Hard
11.454770620053669,12.0,Jo Wilfried Tsonga,Albert Montanes,175,188,11.152542372881356,9,32,Hard
11.454341255705394,17.0,Jo Wilfried Tsonga,Albert Montanes,175,188,11.152542372881356,11,30,Hard
11.179505774473604,13.0,Jo Wilfried Tsonga,Andreas Seppi,190,188,11.152542372881356,8,46,Hard
11.133789429819934,13.0,Jo Wilfried Tsonga,Ivan Ljubicic,193,188,11.152542372881356,18,15,Hard
11.292111899906851,11.0,Jo Wilfried Tsonga,Rafael Nadal,185,188,11.152542372881356,6,2,Hard
11.207027863254055,5.0,Jo Wilfried Tsonga,Albert Ramos,188,188,11.152542372881356,6,66,Hard
11.070329414973003,10.0,Jo Wilfried Tsonga,Benoit Paire,196,188,11.152542372881356,6,52,Hard
11.219726420398207,3.0,Jo Wilfried Tsonga,Thomaz Bellucci,188,188,11.152542372881356,6,40,Hard
11.469830318472898,9.0,Jo Wilfried Tsonga,Victor Estrella,173,188,11.152542372881356,15,66,Hard
11.276386307715994,11.0,Jo Wilfried Tsonga,Jack Sock,185,188,11.152542372881356,11,27,Hard
11.05634276478403,12.0,Jo Wilfried Tsonga,Dustin Brown,196,188,11.152542372881356,12,72,Hard
8.862980803434967,9.0,Joachim Johansson,Mark Philippoussis,196,198,9.0,50,13,Clay
16.390859999162977,6.0,Joachim Johansson,Michael Llodra,190,198,16.36842105263158,33,56,Hard
16.392969263817406,10.0,Joachim Johansson,Michael Llodra,190,198,16.36842105263158,30,56,Hard
16.04568777600667,17.0,Joachim Johansson,Juan Martin Del Potro,198,198,16.36842105263158,292,96,Hard
16.045015049280295,17.0,Joachim Johansson,Rafael Nadal,185,198,16.36842105263158,690,2,Hard
16.294556912511663,13.0,Joachim Johansson,Lleyton Hewitt,180,198,16.36842105263158,446,26,Hard
1.822785041032117,3.0,Joao Cunha Silva,Alberto Berasategui,173,173,1.6666666666666667,123,92,Clay
1.4735404907953158,2.0,Joao Cunha Silva,Martin Strelba,190,173,1.6666666666666667,122,184,Clay
9.11359983325687,11.0,Joern Renzenbrink,Marc Kevin Goellner,196,196,9.272727272727273,92,82,Hard
1.1234666752423457,2.0,Johan Anderson,Jimmy Arias,175,183,1.0,192,75,Hard
1.0661006944168694,3.0,Johan Carlsson,Peter Lundgren,185,183,1.125,205,63,Hard
1.0475412647446483,2.0,Johan Carlsson,Shuzo Matsuoka,185,183,1.125,205,101,Hard
7.225850589773319,11.0,Johan Kriek,Stefano Pescosolido,185,175,7.5,474,66,Carpet
6.375572819150731,0.0,Johan Van Herck,Oleg Ogorodov,193,185,6.545454545454546,91,113,Carpet
3.1699070685548816,1.0,Johan Van Herck,Michael Tebbutt,190,185,3.2857142857142856,82,102,Clay
4.545265411183554,1.0,Johan Van Herck,Leander Paes,178,185,4.416666666666667,116,84,Hard
2.951072607468963,8.0,John Fitzgerald,Bart Wuyts,178,183,3.0,293,115,Grass
2.46456489918358,0.0,John Fitzgerald,Richard Krajicek,196,183,2.769230769230769,278,66,Hard
2.93014563356802,3.0,John Fitzgerald,Byron Black,175,183,2.769230769230769,126,103,Hard
16.858276797499173,24.0,John Isner,Paul Capdeville,190,206,16.953488372093023,127,87,Clay
16.97796789668268,13.0,John Isner,Guillermo Garcia Lopez,188,206,16.953488372093023,21,68,Clay
24.156720256033243,22.0,John Isner,Janko Tipsarevic,180,206,23.925925925925927,11,8,Grass
24.005332069345076,36.0,John Isner,Feliciano Lopez,188,206,23.925925925925927,18,14,Grass
18.111833450299788,7.0,John Isner,Mischa Zverev,190,206,18.089201877934272,48,50,Hard
18.17220702576385,4.0,John Isner,Andrey Golubev,185,206,18.089201877934272,80,64,Hard
18.10859678256916,5.0,John Isner,Denis Istomin,188,206,18.089201877934272,96,61,Hard
18.207946441497658,13.0,John Isner,Philipp Petzschner,185,206,18.089201877934272,25,70,Hard
18.32875309612526,19.0,John Isner,Frederico Gil,178,206,18.089201877934272,20,87,Hard
18.102836768482664,20.0,John Isner,Robby Ginepri,183,206,18.089201877934272,22,363,Hard
18.373535597908507,17.0,John Isner,Dudi Sela,175,206,18.089201877934272,28,94,Hard
18.241233166663935,10.0,John Isner,Juan Monaco,185,206,18.089201877934272,11,22,Hard
18.19766364375163,20.0,John Isner,Novak Djokovic,188,206,18.089201877934272,11,1,Hard
18.368780907124947,22.0,John Isner,Philipp Kohlschreiber,178,206,18.089201877934272,11,18,Hard
18.29497832755541,43.0,John Isner,David Nalbandian,180,206,18.089201877934272,17,87,Hard
18.138550802589208,13.0,John Isner,Martin Klizan,190,206,18.089201877934272,10,50,Hard
18.619078002764986,21.0,John Isner,David Goffin,163,206,18.089201877934272,10,58,Hard
18.199799179227966,21.0,John Isner,James Blake,185,206,18.089201877934272,22,91,Hard
18.318577458146095,22.0,John Isner,Pablo Andujar,180,206,18.089201877934272,14,43,Hard
18.175529731292965,24.0,John Isner,Steve Johnson,188,206,18.089201877934272,14,42,Hard
18.23953141910856,13.0,John Isner,Jurgen Melzer,183,206,18.089201877934272,20,86,Hard
18.184223452744437,14.0,John Isner,James Duckworth,183,206,18.089201877934272,16,205,Hard
6.31219603747956,7.0,John Mcenroe,Malivai Washington,180,180,6.1875,19,85,Carpet
