prediction,w_ace,winner_name,loser_name,loser_ht,winner_ht,avg_aces,winner_rank,loser_rank,surface
3.574224796067559,10.0,Albert Costa,Arnaud Clement,173.0,180.0,3.5880758807588076,8,36,Clay
3.574224796067559,10.0,Albert Costa,Scott Draper,178.0,180.0,3.5880758807588076,8,139,Hard
3.574224796067559,1.0,Albert Costa,Mariano Zabaleta,183.0,180.0,3.5880758807588076,52,30,Clay
3.574224796067559,16.0,Albert Costa,Guillermo Canas,185.0,180.0,3.5880758807588076,25,104,Hard
3.574224796067559,3.0,Albert Costa,Alex Corretja,180.0,180.0,3.5880758807588076,39,98,Clay
3.574224796067559,1.0,Albert Costa,Luis Horna,180.0,180.0,3.5880758807588076,39,48,Clay
3.574224796067559,2.0,Albert Costa,Flavio Saretta,183.0,180.0,3.5880758807588076,29,56,Clay
3.574224796067559,3.0,Albert Costa,Greg Rusedski,193.0,180.0,3.5880758807588076,27,104,Hard
3.574224796067559,4.0,Albert Costa,Galo Blanco,173.0,180.0,3.5880758807588076,100,292,Clay
3.574224796067559,1.0,Albert Costa,Michael Llodra,190.0,180.0,3.5880758807588076,54,53,Clay
3.574224796067559,1.0,Albert Costa,Albert Montanes,175.0,180.0,3.5880758807588076,50,107,Clay
3.574224796067559,9.0,Albert Costa,Marco Chiudinelli,185.0,180.0,3.5880758807588076,,,Hard
4.10477165063235,4.0,Albert Montanes,Andrei Stoliarov,178.0,175.0,4.115879828326181,124,98,Clay
4.10477165063235,6.0,Albert Montanes,Galo Blanco,173.0,175.0,4.115879828326181,61,93,Clay
4.10477165063235,4.0,Albert Montanes,Younes El Aynaoui,193.0,175.0,4.115879828326181,54,18,Clay
4.10477165063235,12.0,Albert Montanes,Felix Mantilla,180.0,175.0,4.115879828326181,60,35,Clay
4.10477165063235,5.0,Albert Montanes,Fernando Vicente,180.0,175.0,4.115879828326181,81,48,Clay
4.10477165063235,6.0,Albert Montanes,Nicolas Almagro,183.0,175.0,4.115879828326181,82,142,Clay
4.10477165063235,2.0,Albert Montanes,Gael Monfils,193.0,175.0,4.115879828326181,74,46,Clay
4.10477165063235,2.0,Albert Montanes,Alejandro Hernandez,180.0,175.0,4.115879828326181,95,240,Clay
4.10477165063235,17.0,Albert Montanes,Tomas Zib,178.0,175.0,4.115879828326181,95,80,Clay
4.10477165063235,2.0,Albert Montanes,Potito Starace,188.0,175.0,4.115879828326181,82,103,Clay
4.10477165063235,9.0,Albert Montanes,Santiago Ventura,183.0,175.0,4.115879828326181,75,164,Clay
4.10477165063235,3.0,Albert Montanes,Robby Ginepri,183.0,175.0,4.115879828326181,93,19,Clay
4.10477165063235,4.0,Albert Montanes,Daniele Bracciali,180.0,175.0,4.115879828326181,51,111,Clay
4.10477165063235,1.0,Albert Montanes,Ruben Ramirez Hidalgo,183.0,175.0,4.115879828326181,77,59,Clay
4.10477165063235,2.0,Albert Montanes,Stanislas Wawrinka,183.0,175.0,4.115879828326181,57,48,Clay
4.10477165063235,5.0,Albert Montanes,Rohan Bopanna,190.0,175.0,4.115879828326181,47,251,Hard
4.10477165063235,1.0,Albert Montanes,Diego Hartfield,185.0,175.0,4.115879828326181,51,83,Clay
4.10477165063235,3.0,Albert Montanes,Ernests Gulbis,190.0,175.0,4.115879828326181,50,84,Clay
4.10477165063235,0.0,Albert Montanes,Alexander Peya,183.0,175.0,4.115879828326181,84,93,Clay
4.10477165063235,4.0,Albert Montanes,Vincent Spadea,183.0,175.0,4.115879828326181,84,77,Clay
